Date,Item_Name,Day_of_Week,Local_Temperature,Is_Flu_Season,Quantity_Dispensed
2025-07-24,Paracetamol,3,29.4,0,19
2025-07-25,Amoxicillin,4,31.3,0,10
2025-07-25,Bandages,4,31.3,0,6
2025-07-25,Cough Syrup,4,31.3,0,12
2025-07-25,Flu Vaccines,4,31.3,0,4
2025-07-25,Paracetamol,4,31.3,0,31
2025-07-26,Amoxicillin,5,31.0,0,8
2025-07-26,Bandages,5,31.0,0,5
2025-07-26,Cough Syrup,5,31.0,0,5
2025-07-26,Flu Vaccines,5,31.0,0,0
2025-07-26,Paracetamol,5,31.0,0,18
2025-07-27,Amoxicillin,6,26.0,0,1
2025-07-27,Bandages,6,26.0,0,1
2025-07-27,Cough Syrup,6,26.0,0,1
2025-07-27,Flu Vaccines,6,26.0,0,0
2025-07-27,Paracetamol,6,26.0,0,3
2025-07-28,Amoxicillin,0,26.4,0,17
2025-07-28,Bandages,0,26.4,0,10
2025-07-28,Cough Syrup,0,26.4,0,12
2025-07-28,Flu Vaccines,0,26.4,0,0
2025-07-28,Paracetamol,0,26.4,0,30
2025-07-29,Amoxicillin,1,26.0,0,17
2025-07-29,Bandages,1,26.0,0,2
2025-07-29,Cough Syrup,1,26.0,0,4
2025-07-29,Flu Vaccines,1,26.0,0,2
2025-07-29,Paracetamol,1,26.0,0,21
2025-07-30,Amoxicillin,2,28.5,0,14
2025-07-30,Bandages,2,28.5,0,8
2025-07-30,Cough Syrup,2,28.5,0,8
2025-07-30,Flu Vaccines,2,28.5,0,0
2025-07-30,Paracetamol,2,28.5,0,26
2025-07-31,Amoxicillin,3,29.8,0,15
2025-07-31,Bandages,3,29.8,0,9
2025-07-31,Cough Syrup,3,29.8,0,5
2025-07-31,Flu Vaccines,3,29.8,0,4
2025-07-31,Paracetamol,3,29.8,0,23
2025-08-01,Amoxicillin,4,34.7,0,17
2025-08-01,Bandages,4,34.7,0,3
2025-08-01,Cough Syrup,4,34.7,0,14
2025-08-01,Flu Vaccines,4,34.7,0,0
2025-08-01,Paracetamol,4,34.7,0,27
2025-08-02,Amoxicillin,5,26.1,0,7
2025-08-02,Bandages,5,26.1,0,4
2025-08-02,Cough Syrup,5,26.1,0,3
2025-08-02,Flu Vaccines,5,26.1,0,1
2025-08-02,Paracetamol,5,26.1,0,25
2025-08-03,Amoxicillin,6,27.5,0,2
2025-08-03,Bandages,6,27.5,0,2
2025-08-03,Cough Syrup,6,27.5,0,3
2025-08-03,Flu Vaccines,6,27.5,0,0
2025-08-03,Paracetamol,6,27.5,0,7
2025-08-04,Amoxicillin,0,34.4,0,12
2025-08-04,Bandages,0,34.4,0,9
2025-08-04,Cough Syrup,0,34.4,0,7
2025-08-04,Flu Vaccines,0,34.4,0,0
2025-08-04,Paracetamol,0,34.4,0,28
2025-08-05,Amoxicillin,1,35.2,0,9
2025-08-05,Bandages,1,35.2,0,9
2025-08-05,Cough Syrup,1,35.2,0,4
2025-08-05,Flu Vaccines,1,35.2,0,1
2025-08-05,Paracetamol,1,35.2,0,26
2025-08-06,Amoxicillin,2,27.1,0,14
2025-08-06,Bandages,2,27.1,0,7
2025-08-06,Cough Syrup,2,27.1,0,9
2025-08-06,Flu Vaccines,2,27.1,0,0
2025-08-06,Paracetamol,2,27.1,0,25
2025-08-07,Amoxicillin,3,28.5,0,11
2025-08-07,Bandages,3,28.5,0,10
2025-08-07,Cough Syrup,3,28.5,0,10
2025-08-07,Flu Vaccines,3,28.5,0,5
2025-08-07,Paracetamol,3,28.5,0,33
2025-08-08,Amoxicillin,4,24.4,0,15
2025-08-08,Bandages,4,24.4,0,11
2025-08-08,Cough Syrup,4,24.4,0,7
2025-08-08,Flu Vaccines,4,24.4,0,0
2025-08-08,Paracetamol,4,24.4,0,19
2025-08-09,Amoxicillin,5,33.8,0,9
2025-08-09,Bandages,5,33.8,0,5
2025-08-09,Cough Syrup,5,33.8,0,6
2025-08-09,Flu Vaccines,5,33.8,0,0
2025-08-09,Paracetamol,5,33.8,0,8
2025-08-10,Amoxicillin,6,22.6,0,2
2025-08-10,Bandages,6,22.6,0,1
2025-08-10,Cough Syrup,6,22.6,0,0
2025-08-10,Flu Vaccines,6,22.6,0,0
2025-08-10,Paracetamol,6,22.6,0,5
2025-08-11,Amoxicillin,0,30.6,0,19
2025-08-11,Bandages,0,30.6,0,2
2025-08-11,Cough Syrup,0,30.6,0,6
2025-08-11,Flu Vaccines,0,30.6,0,3
2025-08-11,Paracetamol,0,30.6,0,36
2025-08-12,Amoxicillin,1,28.4,0,20
2025-08-12,Bandages,1,28.4,0,9
2025-08-12,Cough Syrup,1,28.4,0,11
2025-08-12,Flu Vaccines,1,28.4,0,3
2025-08-12,Paracetamol,1,28.4,0,43
2025-08-13,Amoxicillin,2,27.8,0,14
2025-08-13,Bandages,2,27.8,0,7
2025-08-13,Cough Syrup,2,27.8,0,16
2025-08-13,Flu Vaccines,2,27.8,0,0
2025-08-13,Paracetamol,2,27.8,0,46
2025-08-14,Amoxicillin,3,35.3,0,7
2025-08-14,Bandages,3,35.3,0,8
2025-08-14,Cough Syrup,3,35.3,0,4
2025-08-14,Flu Vaccines,3,35.3,0,0
2025-08-14,Paracetamol,3,35.3,0,35
2025-08-15,Amoxicillin,4,34.0,0,10
2025-08-15,Bandages,4,34.0,0,9
2025-08-15,Cough Syrup,4,34.0,0,9
2025-08-15,Flu Vaccines,4,34.0,0,1
2025-08-15,Paracetamol,4,34.0,0,15
2025-08-16,Amoxicillin,5,33.8,0,8
2025-08-16,Bandages,5,33.8,0,1
2025-08-16,Cough Syrup,5,33.8,0,5
2025-08-16,Flu Vaccines,5,33.8,0,1
2025-08-16,Paracetamol,5,33.8,0,29
2025-08-17,Amoxicillin,6,28.9,0,2
2025-08-17,Bandages,6,28.9,0,1
2025-08-17,Cough Syrup,6,28.9,0,1
2025-08-17,Flu Vaccines,6,28.9,0,0
2025-08-17,Paracetamol,6,28.9,0,7
2025-08-18,Amoxicillin,0,32.7,0,22
2025-08-18,Bandages,0,32.7,0,9
2025-08-18,Cough Syrup,0,32.7,0,10
2025-08-18,Flu Vaccines,0,32.7,0,3
2025-08-18,Paracetamol,0,32.7,0,38
2025-08-19,Amoxicillin,1,35.0,0,8
2025-08-19,Bandages,1,35.0,0,11
2025-08-19,Cough Syrup,1,35.0,0,11
2025-08-19,Flu Vaccines,1,35.0,0,0
2025-08-19,Paracetamol,1,35.0,0,26
2025-08-20,Amoxicillin,2,27.6,0,3
2025-08-20,Bandages,2,27.6,0,9
2025-08-20,Cough Syrup,2,27.6,0,12
2025-08-20,Flu Vaccines,2,27.6,0,3
2025-08-20,Paracetamol,2,27.6,0,25
2025-08-21,Amoxicillin,3,28.9,0,8
2025-08-21,Bandages,3,28.9,0,9
2025-08-21,Cough Syrup,3,28.9,0,18
2025-08-21,Flu Vaccines,3,28.9,0,0
2025-08-21,Paracetamol,3,28.9,0,35
2025-08-22,Amoxicillin,4,27.7,0,11
2025-08-22,Bandages,4,27.7,0,8
2025-08-22,Cough Syrup,4,27.7,0,14
2025-08-22,Flu Vaccines,4,27.7,0,1
2025-08-22,Paracetamol,4,27.7,0,29
2025-08-23,Amoxicillin,5,27.1,0,14
2025-08-23,Bandages,5,27.1,0,5
2025-08-23,Cough Syrup,5,27.1,0,4
2025-08-23,Flu Vaccines,5,27.1,0,2
2025-08-23,Paracetamol,5,27.1,0,18
2025-08-24,Amoxicillin,6,31.2,0,1
2025-08-24,Bandages,6,31.2,0,0
2025-08-24,Cough Syrup,6,31.2,0,1
2025-08-24,Flu Vaccines,6,31.2,0,0
2025-08-24,Paracetamol,6,31.2,0,10
2025-08-25,Amoxicillin,0,31.4,0,15
2025-08-25,Bandages,0,31.4,0,12
2025-08-25,Cough Syrup,0,31.4,0,12
2025-08-25,Flu Vaccines,0,31.4,0,2
2025-08-25,Paracetamol,0,31.4,0,33
2025-08-26,Amoxicillin,1,32.3,0,9
2025-08-26,Bandages,1,32.3,0,4
2025-08-26,Cough Syrup,1,32.3,0,22
2025-08-26,Flu Vaccines,1,32.3,0,5
2025-08-26,Paracetamol,1,32.3,0,43
2025-08-27,Amoxicillin,2,31.0,0,4
2025-08-27,Bandages,2,31.0,0,5
2025-08-27,Cough Syrup,2,31.0,0,17
2025-08-27,Flu Vaccines,2,31.0,0,0
2025-08-27,Paracetamol,2,31.0,0,35
2025-08-28,Amoxicillin,3,23.2,0,12
2025-08-28,Bandages,3,23.2,0,8
2025-08-28,Cough Syrup,3,23.2,0,1
2025-08-28,Flu Vaccines,3,23.2,0,3
2025-08-28,Paracetamol,3,23.2,0,10
2025-08-29,Amoxicillin,4,21.7,0,13
2025-08-29,Bandages,4,21.7,0,7
2025-08-29,Cough Syrup,4,21.7,0,6
2025-08-29,Flu Vaccines,4,21.7,0,2
2025-08-29,Paracetamol,4,21.7,0,46
2025-08-30,Amoxicillin,5,30.1,0,10
2025-08-30,Bandages,5,30.1,0,3
2025-08-30,Cough Syrup,5,30.1,0,0
2025-08-30,Flu Vaccines,5,30.1,0,1
2025-08-30,Paracetamol,5,30.1,0,9
2025-08-31,Amoxicillin,6,28.0,0,3
2025-08-31,Bandages,6,28.0,0,1
2025-08-31,Cough Syrup,6,28.0,0,1
2025-08-31,Flu Vaccines,6,28.0,0,0
2025-08-31,Paracetamol,6,28.0,0,6
2025-09-01,Amoxicillin,0,19.5,0,12
2025-09-01,Bandages,0,19.5,0,7
2025-09-01,Cough Syrup,0,19.5,0,7
2025-09-01,Flu Vaccines,0,19.5,0,3
2025-09-01,Paracetamol,0,19.5,0,25
2025-09-02,Amoxicillin,1,33.0,0,7
2025-09-02,Bandages,1,33.0,0,7
2025-09-02,Cough Syrup,1,33.0,0,7
2025-09-02,Flu Vaccines,1,33.0,0,3
2025-09-02,Paracetamol,1,33.0,0,11
2025-09-03,Amoxicillin,2,15.3,0,13
2025-09-03,Bandages,2,15.3,0,3
2025-09-03,Cough Syrup,2,15.3,0,13
2025-09-03,Flu Vaccines,2,15.3,0,3
2025-09-03,Paracetamol,2,15.3,0,45
2025-09-04,Amoxicillin,3,13.1,0,0
2025-09-04,Bandages,3,13.1,0,7
2025-09-04,Cough Syrup,3,13.1,0,12
2025-09-04,Flu Vaccines,3,13.1,0,3
2025-09-04,Paracetamol,3,13.1,0,21
2025-09-05,Amoxicillin,4,19.9,0,11
2025-09-05,Bandages,4,19.9,0,8
2025-09-05,Cough Syrup,4,19.9,0,3
2025-09-05,Flu Vaccines,4,19.9,0,3
2025-09-05,Paracetamol,4,19.9,0,32
2025-09-06,Amoxicillin,5,25.6,0,7
2025-09-06,Bandages,5,25.6,0,5
2025-09-06,Cough Syrup,5,25.6,0,5
2025-09-06,Flu Vaccines,5,25.6,0,4
2025-09-06,Paracetamol,5,25.6,0,22
2025-09-07,Amoxicillin,6,15.6,0,3
2025-09-07,Bandages,6,15.6,0,1
2025-09-07,Cough Syrup,6,15.6,0,1
2025-09-07,Flu Vaccines,6,15.6,0,0
2025-09-07,Paracetamol,6,15.6,0,6
2025-09-08,Amoxicillin,0,28.8,0,17
2025-09-08,Bandages,0,28.8,0,8
2025-09-08,Cough Syrup,0,28.8,0,12
2025-09-08,Flu Vaccines,0,28.8,0,1
2025-09-08,Paracetamol,0,28.8,0,39
2025-09-09,Amoxicillin,1,14.3,0,16
2025-09-09,Bandages,1,14.3,0,8
2025-09-09,Cough Syrup,1,14.3,0,10
2025-09-09,Flu Vaccines,1,14.3,0,0
2025-09-09,Paracetamol,1,14.3,0,20
2025-09-10,Amoxicillin,2,12.9,0,20
2025-09-10,Bandages,2,12.9,0,7
2025-09-10,Cough Syrup,2,12.9,0,3
2025-09-10,Flu Vaccines,2,12.9,0,0
2025-09-10,Paracetamol,2,12.9,0,35
2025-09-11,Amoxicillin,3,17.3,0,15
2025-09-11,Bandages,3,17.3,0,7
2025-09-11,Cough Syrup,3,17.3,0,8
2025-09-11,Flu Vaccines,3,17.3,0,0
2025-09-11,Paracetamol,3,17.3,0,26
2025-09-12,Amoxicillin,4,23.8,0,11
2025-09-12,Bandages,4,23.8,0,7
2025-09-12,Cough Syrup,4,23.8,0,15
2025-09-12,Flu Vaccines,4,23.8,0,0
2025-09-12,Paracetamol,4,23.8,0,46
2025-09-13,Amoxicillin,5,25.2,0,9
2025-09-13,Bandages,5,25.2,0,7
2025-09-13,Cough Syrup,5,25.2,0,3
2025-09-13,Flu Vaccines,5,25.2,0,0
2025-09-13,Paracetamol,5,25.2,0,24
2025-09-14,Amoxicillin,6,19.3,0,3
2025-09-14,Bandages,6,19.3,0,1
2025-09-14,Cough Syrup,6,19.3,0,2
2025-09-14,Flu Vaccines,6,19.3,0,0
2025-09-14,Paracetamol,6,19.3,0,8
2025-09-15,Amoxicillin,0,19.2,0,15
2025-09-15,Bandages,0,19.2,0,10
2025-09-15,Cough Syrup,0,19.2,0,15
2025-09-15,Flu Vaccines,0,19.2,0,0
2025-09-15,Paracetamol,0,19.2,0,14
2025-09-16,Amoxicillin,1,19.6,0,16
2025-09-16,Bandages,1,19.6,0,8
2025-09-16,Cough Syrup,1,19.6,0,9
2025-09-16,Flu Vaccines,1,19.6,0,4
2025-09-16,Paracetamol,1,19.6,0,27
2025-09-17,Amoxicillin,2,26.9,0,11
2025-09-17,Bandages,2,26.9,0,6
2025-09-17,Cough Syrup,2,26.9,0,16
2025-09-17,Flu Vaccines,2,26.9,0,0
2025-09-17,Paracetamol,2,26.9,0,45
2025-09-18,Amoxicillin,3,18.5,0,5
2025-09-18,Bandages,3,18.5,0,7
2025-09-18,Cough Syrup,3,18.5,0,7
2025-09-18,Flu Vaccines,3,18.5,0,0
2025-09-18,Paracetamol,3,18.5,0,25
2025-09-19,Amoxicillin,4,25.7,0,16
2025-09-19,Bandages,4,25.7,0,13
2025-09-19,Cough Syrup,4,25.7,0,6
2025-09-19,Flu Vaccines,4,25.7,0,0
2025-09-19,Paracetamol,4,25.7,0,33
2025-09-20,Amoxicillin,5,15.6,0,13
2025-09-20,Bandages,5,15.6,0,7
2025-09-20,Cough Syrup,5,15.6,0,8
2025-09-20,Flu Vaccines,5,15.6,0,1
2025-09-20,Paracetamol,5,15.6,0,16
2025-09-21,Amoxicillin,6,19.3,0,2
2025-09-21,Bandages,6,19.3,0,1
2025-09-21,Cough Syrup,6,19.3,0,2
2025-09-21,Flu Vaccines,6,19.3,0,0
2025-09-21,Paracetamol,6,19.3,0,5
2025-09-22,Amoxicillin,0,23.7,0,23
2025-09-22,Bandages,0,23.7,0,0
2025-09-22,Cough Syrup,0,23.7,0,3
2025-09-22,Flu Vaccines,0,23.7,0,2
2025-09-22,Paracetamol,0,23.7,0,33
2025-09-23,Amoxicillin,1,22.3,0,14
2025-09-23,Bandages,1,22.3,0,11
2025-09-23,Cough Syrup,1,22.3,0,9
2025-09-23,Flu Vaccines,1,22.3,0,2
2025-09-23,Paracetamol,1,22.3,0,24
2025-09-24,Amoxicillin,2,20.5,0,11
2025-09-24,Bandages,2,20.5,0,6
2025-09-24,Cough Syrup,2,20.5,0,12
2025-09-24,Flu Vaccines,2,20.5,0,1
2025-09-24,Paracetamol,2,20.5,0,39
2025-09-25,Amoxicillin,3,16.1,0,15
2025-09-25,Bandages,3,16.1,0,2
2025-09-25,Cough Syrup,3,16.1,0,8
2025-09-25,Flu Vaccines,3,16.1,0,2
2025-09-25,Paracetamol,3,16.1,0,30
2025-09-26,Amoxicillin,4,17.4,0,18
2025-09-26,Bandages,4,17.4,0,5
2025-09-26,Cough Syrup,4,17.4,0,13
2025-09-26,Flu Vaccines,4,17.4,0,1
2025-09-26,Paracetamol,4,17.4,0,27
2025-09-27,Amoxicillin,5,10.7,0,8
2025-09-27,Bandages,5,10.7,0,5
2025-09-27,Cough Syrup,5,10.7,0,5
2025-09-27,Flu Vaccines,5,10.7,0,0
2025-09-27,Paracetamol,5,10.7,0,15
2025-09-28,Amoxicillin,6,19.9,0,3
2025-09-28,Bandages,6,19.9,0,1
2025-09-28,Cough Syrup,6,19.9,0,2
2025-09-28,Flu Vaccines,6,19.9,0,0
2025-09-28,Paracetamol,6,19.9,0,9
2025-09-29,Amoxicillin,0,14.9,0,12
2025-09-29,Bandages,0,14.9,0,5
2025-09-29,Cough Syrup,0,14.9,0,19
2025-09-29,Flu Vaccines,0,14.9,0,2
2025-09-29,Paracetamol,0,14.9,0,25
2025-09-30,Amoxicillin,1,17.5,0,14
2025-09-30,Bandages,1,17.5,0,0
2025-09-30,Cough Syrup,1,17.5,0,15
2025-09-30,Flu Vaccines,1,17.5,0,2
2025-09-30,Paracetamol,1,17.5,0,33
2025-10-01,Amoxicillin,2,5.7,0,12
2025-10-01,Bandages,2,5.7,0,9
2025-10-01,Cough Syrup,2,5.7,0,0
2025-10-01,Flu Vaccines,2,5.7,0,0
2025-10-01,Paracetamol,2,5.7,0,40
2025-10-02,Amoxicillin,3,21.5,0,9
2025-10-02,Bandages,3,21.5,0,6
2025-10-02,Cough Syrup,3,21.5,0,10
2025-10-02,Flu Vaccines,3,21.5,0,0
2025-10-02,Paracetamol,3,21.5,0,20
2025-10-03,Amoxicillin,4,23.0,0,0
2025-10-03,Bandages,4,23.0,0,6
2025-10-03,Cough Syrup,4,23.0,0,8
2025-10-03,Flu Vaccines,4,23.0,0,0
2025-10-03,Paracetamol,4,23.0,0,21
2025-10-04,Amoxicillin,5,24.8,0,3
2025-10-04,Bandages,5,24.8,0,3
2025-10-04,Cough Syrup,5,24.8,0,10
2025-10-04,Flu Vaccines,5,24.8,0,1
2025-10-04,Paracetamol,5,24.8,0,18
2025-10-05,Amoxicillin,6,21.9,0,1
2025-10-05,Bandages,6,21.9,0,2
2025-10-05,Cough Syrup,6,21.9,0,1
2025-10-05,Flu Vaccines,6,21.9,0,0
2025-10-05,Paracetamol,6,21.9,0,1
2025-10-06,Amoxicillin,0,11.8,0,17
2025-10-06,Bandages,0,11.8,0,8
2025-10-06,Cough Syrup,0,11.8,0,11
2025-10-06,Flu Vaccines,0,11.8,0,2
2025-10-06,Paracetamol,0,11.8,0,48
2025-10-07,Amoxicillin,1,10.6,0,21
2025-10-07,Bandages,1,10.6,0,4
2025-10-07,Cough Syrup,1,10.6,0,3
2025-10-07,Flu Vaccines,1,10.6,0,3
2025-10-07,Paracetamol,1,10.6,0,23
2025-10-08,Amoxicillin,2,28.6,0,13
2025-10-08,Bandages,2,28.6,0,10
2025-10-08,Cough Syrup,2,28.6,0,2
2025-10-08,Flu Vaccines,2,28.6,0,1
2025-10-08,Paracetamol,2,28.6,0,44
2025-10-09,Amoxicillin,3,16.5,0,18
2025-10-09,Bandages,3,16.5,0,14
2025-10-09,Cough Syrup,3,16.5,0,10
2025-10-09,Flu Vaccines,3,16.5,0,0
2025-10-09,Paracetamol,3,16.5,0,30
2025-10-10,Amoxicillin,4,23.0,0,14
2025-10-10,Bandages,4,23.0,0,4
2025-10-10,Cough Syrup,4,23.0,0,10
2025-10-10,Flu Vaccines,4,23.0,0,2
2025-10-10,Paracetamol,4,23.0,0,40
2025-10-11,Amoxicillin,5,21.4,0,12
2025-10-11,Bandages,5,21.4,0,3
2025-10-11,Cough Syrup,5,21.4,0,5
2025-10-11,Flu Vaccines,5,21.4,0,2
2025-10-11,Paracetamol,5,21.4,0,12
2025-10-12,Amoxicillin,6,26.0,0,2
2025-10-12,Bandages,6,26.0,0,1
2025-10-12,Cough Syrup,6,26.0,0,1
2025-10-12,Flu Vaccines,6,26.0,0,0
2025-10-12,Paracetamol,6,26.0,0,7
2025-10-13,Amoxicillin,0,21.7,0,5
2025-10-13,Bandages,0,21.7,0,6
2025-10-13,Cough Syrup,0,21.7,0,9
2025-10-13,Flu Vaccines,0,21.7,0,3
2025-10-13,Paracetamol,0,21.7,0,18
2025-10-14,Amoxicillin,1,11.8,0,9
2025-10-14,Bandages,1,11.8,0,5
2025-10-14,Cough Syrup,1,11.8,0,7
2025-10-14,Flu Vaccines,1,11.8,0,1
2025-10-14,Paracetamol,1,11.8,0,9
2025-10-15,Amoxicillin,2,19.6,0,16
2025-10-15,Bandages,2,19.6,0,10
2025-10-15,Cough Syrup,2,19.6,0,14
2025-10-15,Flu Vaccines,2,19.6,0,0
2025-10-15,Paracetamol,2,19.6,0,50
2025-10-16,Amoxicillin,3,15.3,0,16
2025-10-16,Bandages,3,15.3,0,9
2025-10-16,Cough Syrup,3,15.3,0,16
2025-10-16,Flu Vaccines,3,15.3,0,2
2025-10-16,Paracetamol,3,15.3,0,25
2025-10-17,Amoxicillin,4,23.1,0,12
2025-10-17,Bandages,4,23.1,0,3
2025-10-17,Cough Syrup,4,23.1,0,14
2025-10-17,Flu Vaccines,4,23.1,0,1
2025-10-17,Paracetamol,4,23.1,0,15
2025-10-18,Amoxicillin,5,13.7,0,9
2025-10-18,Bandages,5,13.7,0,2
2025-10-18,Cough Syrup,5,13.7,0,4
2025-10-18,Flu Vaccines,5,13.7,0,0
2025-10-18,Paracetamol,5,13.7,0,12
2025-10-19,Amoxicillin,6,14.2,0,3
2025-10-19,Bandages,6,14.2,0,2
2025-10-19,Cough Syrup,6,14.2,0,1
2025-10-19,Flu Vaccines,6,14.2,0,0
2025-10-19,Paracetamol,6,14.2,0,3
2025-10-20,Amoxicillin,0,18.8,0,12
2025-10-20,Bandages,0,18.8,0,9
2025-10-20,Cough Syrup,0,18.8,0,11
2025-10-20,Flu Vaccines,0,18.8,0,0
2025-10-20,Paracetamol,0,18.8,0,30
2025-10-21,Amoxicillin,1,17.5,0,20
2025-10-21,Bandages,1,17.5,0,6
2025-10-21,Cough Syrup,1,17.5,0,10
2025-10-21,Flu Vaccines,1,17.5,0,4
2025-10-21,Paracetamol,1,17.5,0,18
2025-10-22,Amoxicillin,2,19.9,0,14
2025-10-22,Bandages,2,19.9,0,11
2025-10-22,Cough Syrup,2,19.9,0,6
2025-10-22,Flu Vaccines,2,19.9,0,0
2025-10-22,Paracetamol,2,19.9,0,42
2025-10-23,Amoxicillin,3,16.4,0,19
2025-10-23,Bandages,3,16.4,0,4
2025-10-23,Cough Syrup,3,16.4,0,12
2025-10-23,Flu Vaccines,3,16.4,0,1
2025-10-23,Paracetamol,3,16.4,0,46
2025-10-24,Amoxicillin,4,24.5,0,15
2025-10-24,Bandages,4,24.5,0,9
2025-10-24,Cough Syrup,4,24.5,0,3
2025-10-24,Flu Vaccines,4,24.5,0,0
2025-10-24,Paracetamol,4,24.5,0,34
2025-10-25,Amoxicillin,5,7.6,0,8
2025-10-25,Bandages,5,7.6,0,6
2025-10-25,Cough Syrup,5,7.6,0,10
2025-10-25,Flu Vaccines,5,7.6,0,1
2025-10-25,Paracetamol,5,7.6,0,23
2025-10-26,Amoxicillin,6,16.1,0,3
2025-10-26,Bandages,6,16.1,0,1
2025-10-26,Cough Syrup,6,16.1,0,1
2025-10-26,Flu Vaccines,6,16.1,0,0
2025-10-26,Paracetamol,6,16.1,0,5
2025-10-27,Amoxicillin,0,7.8,0,15
2025-10-27,Bandages,0,7.8,0,10
2025-10-27,Cough Syrup,0,7.8,0,11
2025-10-27,Flu Vaccines,0,7.8,0,0
2025-10-27,Paracetamol,0,7.8,0,27
2025-10-28,Amoxicillin,1,21.4,0,13
2025-10-28,Bandages,1,21.4,0,5
2025-10-28,Cough Syrup,1,21.4,0,11
2025-10-28,Flu Vaccines,1,21.4,0,3
2025-10-28,Paracetamol,1,21.4,0,35
2025-10-29,Amoxicillin,2,21.7,0,20
2025-10-29,Bandages,2,21.7,0,8
2025-10-29,Cough Syrup,2,21.7,0,7
2025-10-29,Flu Vaccines,2,21.7,0,6
2025-10-29,Paracetamol,2,21.7,0,24
2025-10-30,Amoxicillin,3,16.0,0,16
2025-10-30,Bandages,3,16.0,0,8
2025-10-30,Cough Syrup,3,16.0,0,5
2025-10-30,Flu Vaccines,3,16.0,0,0
2025-10-30,Paracetamol,3,16.0,0,12
2025-10-31,Amoxicillin,4,26.0,0,18
2025-10-31,Bandages,4,26.0,0,5
2025-10-31,Cough Syrup,4,26.0,0,11
2025-10-31,Flu Vaccines,4,26.0,0,6
2025-10-31,Paracetamol,4,26.0,0,6
2025-11-01,Amoxicillin,5,10.8,1,9
2025-11-01,Bandages,5,10.8,1,2
2025-11-01,Cough Syrup,5,10.8,1,11
2025-11-01,Flu Vaccines,5,10.8,1,14
2025-11-01,Paracetamol,5,10.8,1,13
2025-11-02,Amoxicillin,6,10.7,1,3
2025-11-02,Bandages,6,10.7,1,0
2025-11-02,Cough Syrup,6,10.7,1,5
2025-11-02,Flu Vaccines,6,10.7,1,6
2025-11-02,Paracetamol,6,10.7,1,7
2025-11-03,Amoxicillin,0,5.5,1,10
2025-11-03,Bandages,0,5.5,1,9
2025-11-03,Cough Syrup,0,5.5,1,24
2025-11-03,Flu Vaccines,0,5.5,1,31
2025-11-03,Paracetamol,0,5.5,1,40
2025-11-04,Amoxicillin,1,9.4,1,19
2025-11-04,Bandages,1,9.4,1,7
2025-11-04,Cough Syrup,1,9.4,1,25
2025-11-04,Flu Vaccines,1,9.4,1,28
2025-11-04,Paracetamol,1,9.4,1,28
2025-11-05,Amoxicillin,2,4.7,1,2
2025-11-05,Bandages,2,4.7,1,1
2025-11-05,Cough Syrup,2,4.7,1,15
2025-11-05,Flu Vaccines,2,4.7,1,29
2025-11-05,Paracetamol,2,4.7,1,32
2025-11-06,Amoxicillin,3,16.8,1,9
2025-11-06,Bandages,3,16.8,1,5
2025-11-06,Cough Syrup,3,16.8,1,22
2025-11-06,Flu Vaccines,3,16.8,1,24
2025-11-06,Paracetamol,3,16.8,1,42
2025-11-07,Amoxicillin,4,10.5,1,12
2025-11-07,Bandages,4,10.5,1,10
2025-11-07,Cough Syrup,4,10.5,1,19
2025-11-07,Flu Vaccines,4,10.5,1,23
2025-11-07,Paracetamol,4,10.5,1,12
2025-11-08,Amoxicillin,5,15.9,1,8
2025-11-08,Bandages,5,15.9,1,6
2025-11-08,Cough Syrup,5,15.9,1,17
2025-11-08,Flu Vaccines,5,15.9,1,12
2025-11-08,Paracetamol,5,15.9,1,15
2025-11-09,Amoxicillin,6,0.3,1,2
2025-11-09,Bandages,6,0.3,1,1
2025-11-09,Cough Syrup,6,0.3,1,5
2025-11-09,Flu Vaccines,6,0.3,1,5
2025-11-09,Paracetamol,6,0.3,1,4
2025-11-10,Amoxicillin,0,15.7,1,16
2025-11-10,Bandages,0,15.7,1,9
2025-11-10,Cough Syrup,0,15.7,1,11
2025-11-10,Flu Vaccines,0,15.7,1,21
2025-11-10,Paracetamol,0,15.7,1,42
2025-11-11,Amoxicillin,1,15.9,1,24
2025-11-11,Bandages,1,15.9,1,9
2025-11-11,Cough Syrup,1,15.9,1,24
2025-11-11,Flu Vaccines,1,15.9,1,26
2025-11-11,Paracetamol,1,15.9,1,38
2025-11-12,Amoxicillin,2,10.5,1,16
2025-11-12,Bandages,2,10.5,1,9
2025-11-12,Cough Syrup,2,10.5,1,31
2025-11-12,Flu Vaccines,2,10.5,1,36
2025-11-12,Paracetamol,2,10.5,1,33
2025-11-13,Amoxicillin,3,7.7,1,18
2025-11-13,Bandages,3,7.7,1,9
2025-11-13,Cough Syrup,3,7.7,1,21
2025-11-13,Flu Vaccines,3,7.7,1,23
2025-11-13,Paracetamol,3,7.7,1,16
2025-11-14,Amoxicillin,4,9.8,1,7
2025-11-14,Bandages,4,9.8,1,5
2025-11-14,Cough Syrup,4,9.8,1,26
2025-11-14,Flu Vaccines,4,9.8,1,30
2025-11-14,Paracetamol,4,9.8,1,34
2025-11-15,Amoxicillin,5,7.1,1,7
2025-11-15,Bandages,5,7.1,1,2
2025-11-15,Cough Syrup,5,7.1,1,11
2025-11-15,Flu Vaccines,5,7.1,1,15
2025-11-15,Paracetamol,5,7.1,1,23
